Accident Date/Time,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations
2015-10-04 10:30:00,PHILLIPS 66 PIPELINE LLC,BEAUMONT TERMINAL,ONSHORE,TANK,CRUDE OIL,,,NEDERLAND,JEFFERSON,TX,29.99103,-93.989175,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.38,,0.38,0.0,NO,NO,NO,,,0.0
2015-10-05 11:18:00,ENTERPRISE PRODUCTS OPERATING LLC,NORTH PORT ARTHUR TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PORT ARTHUR,JEFFERSON,TX,29.91125,-94.010521,INCORRECT OPERATION,INCORRECT INSTALLATION,0.2,,0.2,0.0,NO,NO,NO,,,0.0
2015-10-06 21:40:00,CALNEV PIPELINE CO,BAKER PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BAKER,SAN BERNARDINO,CA,35.276957,-116.021774,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.2,,0.2,0.0,NO,NO,YES,2015-10-06 19:12:00,2015-10-07 01:33:00,0.0
2015-10-07 09:30:00,"KOCH PIPELINE COMPANY, L.P.",PORT NECHES TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,CYCLOHEXANE,PORT NECHES,JEFFERSON,TX,29.978557,-93.936008,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,2.38,,1.0,1.38,NO,NO,NO,,,0.0
2015-10-07 14:00:00,"PLAINS PIPELINE, L.P.",AREPI,ONSHORE,TANK,CRUDE OIL,,,EVANSTON,UINTA,WY,41.056079,-111.043003,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.15,,0.15,0.0,NO,NO,NO,,,0.0
2015-10-07 16:00:00,WYOMING PIPELINE COMPANY,WYOMING PIPELINE CO. MUSH CREEK STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,,WESTON,WY,43.78913,-104.41707,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,8.0,,7.5,0.5,NO,NO,YES,2015-10-07 16:05:00,2015-10-08 12:00:00,0.0
2015-10-08 17:20:00,ENTERPRISE PRODUCTS OPERATING LLC,ATEX,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE,CANONSBURG,WASHINGTON,PA,40.262939,-80.263559,INCORRECT OPERATION,INCORRECT VALVE POSITION,5.0,0.0,0.0,5.0,NO,NO,YES,2015-10-08 17:20:00,2015-10-12 14:00:00,0.0
2015-10-09 07:25:00,"PLAINS PIPELINE, L.P.",EUCUTTA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HEIDELBERG,WAYNE,MS,31.8198,-88.9038,CORROSION,INTERNAL,4.0,,4.0,0.0,NO,NO,YES,2015-10-09 07:25:00,2015-10-09 12:00:00,0.0
2015-10-10 10:40:00,GULF STATE PIPELINE CO INC,GULF STATES PIPELINE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,NATURAL GASOLINE,,JASPER,TX,30.294432,-94.111877,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,15.0,,15.0,0.0,NO,NO,YES,2015-10-10 10:40:00,2015-10-10 20:00:00,0.0
2015-10-11 01:41:00,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,TANK,CRUDE OIL,,,,WESTON,WY,43.788025,-104.4166,CORROSION,EXTERNAL,0.12,,0.12,0.0,NO,NO,NO,,,0.0
2015-10-11 12:30:00,CENEX PIPELINE LLC,GLENDIVE TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,WEST GLENDIVE,DAWSON,MT,47.09855,-104.76009,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,,0.5,0.0,NO,NO,YES,2015-10-11 12:31:00,2015-10-11 13:14:00,0.0
2015-10-12 02:35:00,"USG WHEATLAND PIPELINE, LLC",WHEATLAND PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,MCKENZIE,ND,47.732308,-103.743398,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,27.0,,25.0,2.0,NO,NO,YES,2015-10-12 03:25:00,2015-10-13 18:45:00,0.0
2015-10-12 09:54:00,WYOMING PIPELINE COMPANY,WYOMING PIPELINE CO.,ONSHORE,UNDERGROUND,CRUDE OIL,,,,WESTON,WY,50.839319,-104.469536,CORROSION,EXTERNAL,1.0,,0.0,1.0,NO,NO,NO,,,0.0
2015-10-12 11:30:00,KINDER MORGAN WINK PIPELINE LLC ,"20"" WINK TO EL PASO",ONSHORE,UNDERGROUND,CRUDE OIL,,,ORLA,LOVING,TX,31.80148,-103.79509,CORROSION,EXTERNAL,17.0,,9.0,8.0,NO,NO,YES,2015-10-12 11:09:00,2015-10-14 15:20:00,0.0
2015-10-13 10:00:00,SUNOCO PIPELINE L.P.,DIBOLL STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,DIBOLL,ANGELINA,TX,31.15885,-94.67583,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0.6,,0.6,0.0,NO,NO,NO,,,0.0
2015-10-13 20:00:00,SUNOCO PIPELINE L.P.,ICEDALE TANK FARM,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,HONEYBROOK,CHESTER,PA,40.069353,-75.829062,INCORRECT OPERATION,INCORRECT VALVE POSITION,215.0,,215.0,0.0,NO,NO,NO,,,0.0
2015-10-15 07:45:00,SUNOCO PIPELINE L.P.,GOODRICH STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,GOODRICH,POLK,TX,30.61843,-94.96992,CORROSION,INTERNAL,10.0,,0.0,10.0,NO,NO,YES,2015-10-15 07:45:00,2015-10-15 18:57:00,0.0
2015-10-15 16:10:00,"KINDER MORGAN LIQUID TERMINALS, LLC",KINDERMORGAN PERTH AMBOY TERMINALS,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PERTH AMBOY,MIDDLESEX,NJ,40.523327,-74.256013,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.2,,0.0,0.2,NO,NO,NO,,,0.0
2015-10-15 16:10:00,"KINDER MORGAN LIQUID TERMINALS, LLC",KINDERMORGAN PERTH AMBOY TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PERTH AMBOY,MIDDLESEX,NJ,40.523327,-74.256013,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.2,,0.0,0.2,NO,NO,NO,,,0.0
2015-10-15 16:25:00,"NUSTAR LOGISTICS, L.P.",05P SOUTHLAKE PIPELINE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,,WICHITA,TX,34.105033,-98.84851,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.41,,0.41,0.0,NO,NO,YES,2015-10-15 16:35:00,2015-10-16 17:49:00,0.0
2015-10-16 12:00:00,"MAGELLAN TERMINALS HOLDINGS, LP",GALENA PARK TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,GALENA PARK,HARRIS,TX,29.7525,-95.20551,CORROSION,INTERNAL,1.0,,1.0,0.0,NO,NO,NO,,,0.0
2015-10-16 14:02:00,"BUCKEYE PARTNERS, LP",162,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,WILLEYS,CHRISTIAN,IL,39.59606,-89.2332,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,24.0,,12.0,12.0,NO,NO,YES,2015-10-16 15:03:00,2015-10-17 16:50:00,0.0
2015-10-19 05:00:00,"MEDALLION OPERATING COMPANY, LLC",REAGAN FACILITY,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,REAGAN,TX,31.54937,-101.363,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.0,,0.0,2.0,NO,NO,NO,,,0.0
2015-10-19 10:00:00,ENTERPRISE PRODUCTS OPERATING LLC,AEGIS PIPELINE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE,SULPHUR,CALCASIEU,LA,30.164856,-93.35175,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.05,0.0,0.0,0.05,NO,NO,NO,,,0.0
2015-10-20 07:30:00,EXXONMOBIL PIPELINE CO,BAYTOWN PRODUCTS 3 PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BAYTOWN,HARRIS,TX,29.73667,-95.02522,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.89,,0.89,0.0,NO,NO,NO,,,0.0
2015-10-21 09:15:00,COLONIAL PIPELINE CO,BATON ROUGE JUNCTION TANK FARM #2,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,JACKSON,EAST FELICIANA,LA,30.713929,-91.275048,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,13.6,,13.6,0.0,NO,NO,NO,,,0.0
2015-10-21 09:50:00,"BUCKEYE PARTNERS, LP",LIMA STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LIMA,ALLEN,OH,40.6972222,-84.1272222,CORROSION,EXTERNAL,0.23,,0.23,0.0,NO,NO,YES,2015-10-21 11:27:00,2015-10-22 20:00:00,0.0
2015-10-22 06:05:00,ENTERPRISE CRUDE PIPELINE LLC,TX CITY TK FARM,ONSHORE,UNDERGROUND,CRUDE OIL,,,TEXAS CITY,GALVESTION,TX,29.345095,-94.935211,CORROSION,INTERNAL,100.0,,100.0,0.0,NO,NO,YES,2015-10-22 06:05:00,2015-10-23 14:30:00,0.0
2015-10-22 10:26:00,ENTERPRISE PRODUCTS OPERATING LLC,MESA FAIN LATERAL,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,MASTERSON,POTTER,TX,35.539578,-101.896958,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.5,0.0,0.0,0.5,NO,NO,NO,,,0.0
2015-10-22 11:30:00,ENTERPRISE CRUDE PIPELINE LLC,MIDLAND STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,MIDLAND,MIDLAND,TX,32.021937,-102.016177,CORROSION,INTERNAL,100.0,,100.0,0.0,NO,NO,YES,2015-10-22 11:30:00,2015-10-23 09:15:00,0.0
2015-10-23 11:20:00,"MAGELLAN TERMINALS HOLDINGS, LP",GALENA PARK TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,GALENA PARK,HARRIS,TX,29.74734,-95.20455,CORROSION,INTERNAL,522.0,,517.0,5.0,NO,NO,NO,,,0.0
2015-10-23 19:50:00,DOUBLE EAGLE PIPELINE LLC,MCMULLEN PUMP STATION ,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CALLIHAM,MCMULLEN,TX,28.43916,-98.334664,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.7,,1.7,0.0,NO,NO,YES,2015-10-23 20:21:00,2015-10-26 16:10:00,0.0
2015-10-24 06:02:00,"PLAINS PIPELINE, L.P.",BUMPUS STATION,ONSHORE,TANK,CRUDE OIL,,,WHITE OAK,GREGG,TX,32.511567,-94.850293,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,40.0,,40.0,0.0,NO,NO,YES,2015-10-24 00:16:00,2015-10-24 15:26:00,0.0
2015-10-26 09:30:00,CITGO PIPELINE CO,SOUR LAKE BREAKOUT STATION ,ONSHORE,TANK,CRUDE OIL,,,,HARDIN COUNTY,TX,30.145766,-94.404044,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,1064.0,,1044.0,20.0,NO,NO,NO,,,0.0
2015-10-26 12:10:00,ENTERPRISE CRUDE PIPELINE LLC,JONES CREEK STATION,ONSHORE,TANK,CRUDE OIL,,,JONES CREEK,BRAZORIA,TX,28.951204,-95.433627,ALL OTHER CAUSES,MISCELLANEOUS,0.5,,0.5,0.0,NO,NO,NO,,,0.0
2015-10-27 12:52:00,KINDER MORGAN WINK PIPELINE LLC ,WINK STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,WINK,WINKLER,TX,31.76762,-103.17699,CORROSION,INTERNAL,14.0,,14.0,0.0,NO,NO,NO,,,0.0
2015-10-27 14:30:00,SUNOCO PIPELINE L.P.,NOME STATION (SCRAPER TRAP),ONSHORE,UNDERGROUND,CRUDE OIL,,,NOME,JEFFERSON,TX,30.01172,-94.4075,CORROSION,INTERNAL,0.5,,0.5,0.0,NO,NO,YES,2015-10-27 14:38:00,2015-10-27 17:56:00,0.0
2015-10-27 16:00:00,ENTERPRISE CRUDE PIPELINE LLC,MIDLAND STATION,ONSHORE,TANK,CRUDE OIL,,,MIDLAND,MIDLAND,TX,32.021211,-102.012516,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,45.0,,45.0,0.0,NO,NO,NO,,,0.0
2015-10-28 13:24:00,SUNOCO PIPELINE L.P.,"NOME TO DANIEL'S JCT. 4""",ONSHORE,UNDERGROUND,CRUDE OIL,,,NOME,JEFFERSON,TX,30.07415,-94.41013,CORROSION,INTERNAL,5.0,,2.0,3.0,NO,NO,YES,2015-10-28 13:37:00,2015-12-12 11:53:00,0.0
2015-10-28 15:01:00,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",FOUR CORNERS PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,ARTESIA,EDDY,NM,32.847106,-104.390717,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.35,,0.0,0.35,NO,NO,YES,2015-10-28 15:01:00,2015-10-28 17:22:00,0.0
2015-10-29 05:56:00,ENBRIDGE STORAGE (CUSHING) L.L.C.,CUSHING TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CUSHING,PAYNE,OK,35.95902,-96.75327,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.29,,0.29,0.0,NO,NO,NO,,,0.0
2015-10-29 10:45:00,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,TRANSITION AREA,CRUDE OIL,,,,WESTON,WY,43.87591331,-104.51977397,CORROSION,EXTERNAL,9.0,,5.0,4.0,NO,NO,YES,2015-10-21 12:00:00,2015-10-22 09:00:00,0.0
2015-10-29 11:30:00,SUNOCO PIPELINE L.P.,LIBERTY STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,LIBERTY,LIBERTY,TX,30.07313,-94.78327,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.36,,0.36,0.0,NO,NO,NO,,,0.0
2015-10-30 10:24:00,WYOMING PIPELINE COMPANY,WPC - CLARETON STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,,"WESTON COUNTY, WYOMING",WY,43.72077,-104.659061,CORROSION,EXTERNAL,4.0,,0.0,4.0,NO,NO,NO,,,0.0
2015-10-30 11:30:00,WYOMING PIPELINE COMPANY,WPC - FIDDLER CREEK STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,,"WESTON COUNTY, WYOMING",WY,43.94200833,-104.6112278,CORROSION,EXTERNAL,20.0,,16.0,4.0,NO,NO,NO,,,0.0
2015-11-01 01:24:00,"VITOL MIDSTREAM, LLC",ET O'DANIEL 37-3H PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,MIDLAND,TX,31.9525,-101.826667,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,24.0,,5.0,19.0,NO,NO,YES,2015-11-01 08:51:00,2015-11-01 11:00:00,0.0
2015-11-01 08:58:00,CENTURION PIPELINE L.P.,WASSON STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,,YOAKUM,TX,32.9689722,-102.769167,CORROSION,INTERNAL,98.0,,60.0,38.0,NO,NO,YES,2015-11-01 09:05:00,2015-11-01 20:45:00,0.0
2015-11-02 07:30:00,COLONIAL PIPELINE CO,ATLANTA JUNCTION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,AUSTELL,COBB,GA,33.856638,-84.629407,CORROSION,INTERNAL,65.98,,65.98,0.0,NO,NO,YES,2015-11-02 07:35:00,2015-11-02 16:15:00,0.0
2015-11-02 09:30:00,WYOMING PIPELINE COMPANY,WPC - THUNDER CREEK STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,,"WESTON COUNTY, WYOMING",WY,43.67297971,-104.9547281,CORROSION,EXTERNAL,20.0,,10.0,10.0,NO,NO,NO,,,0.0
2015-11-02 10:10:00,ENTERPRISE CRUDE PIPELINE LLC,HENDERSON PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,DEVERS,LIBERTY COUNTY,TX,29.93538,-94.49051,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.3,,0.3,0.0,NO,NO,NO,,,0.0
2015-11-03 10:28:00,VALERO TERMINALING AND DISTRIBUTION COMPANY,FANNETT TERMINAL,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,JEFFERSON,TX,29.878747,-94.271826,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,24.0,0.0,0.0,24.0,NO,NO,YES,2015-11-03 10:28:00,2015-11-03 11:13:00,0.0
2015-11-03 11:20:00,"CHAPARRAL ENERGY, LLC",TEXOK CO2 PIPELINE,ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),,,,BEAVER,OK,36.605085,-100.446363,CORROSION,EXTERNAL,6.0,980.0,0.0,6.0,NO,NO,YES,2015-11-03 14:15:00,2015-11-04 08:10:00,0.0
2015-11-03 15:50:00,"BUCKEYE PARTNERS, LP",PERTH AMBOY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PERTH AMBOY,MIDDLESEX,NJ,40.574722,-74.238333,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.12,,0.12,0.0,NO,NO,YES,2015-11-03 15:50:00,2015-11-03 16:10:00,0.0
2015-11-03 23:54:00,"SFPP, LP",PORTLAND STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PORTLAND,MULTNOMAH,OR,45.569231,-122.7542888,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.4,,2.4,0.0,NO,NO,YES,2015-11-03 23:54:00,2015-11-05 03:40:00,0.0
2015-11-04 11:16:00,ENTERPRISE PRODUCTS OPERATING LLC,ROCKY MOUNTAIN NORTHWEST LATERAL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,,UINTA,WY,41.437931,-110.814522,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.2,0.0,0.0,0.2,NO,NO,YES,2015-11-04 11:20:00,2015-11-05 10:24:00,0.0
2015-11-04 16:30:00,"SHELL PIPELINE CO., L.P.","NORTH 20""",ONSHORE,ABOVEGROUND,CRUDE OIL,,,,SAN JOAQUIN,CA,37.75134722,-121.5874583,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,2.0,,2.0,0.0,NO,NO,NO,,,0.0
2015-11-04 23:15:00,VALERO PARTNERS OPERATING CO. LLC,PERRYTON,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,OCHILLTREE,TX,36.274497,-100.812197,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,35.0,,5.0,30.0,NO,NO,YES,2015-11-04 11:45:00,2015-11-05 04:30:00,0.0
2015-11-05 17:15:00,ENTERPRISE CRUDE PIPELINE LLC,JONES CREEK STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,JONES CREEK,BRAZORIA,TX,28.948749,-95.432151,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.01,,0.01,0.0,NO,NO,NO,,,0.0
2015-11-05 17:52:00,"MAGELLAN PIPELINE COMPANY, LP","ENID-PONCA CITY #1-6"" CRUDE LINE",ONSHORE,UNDERGROUND,CRUDE OIL,,,BILLINGS,NOBLE,OK,36.54928,-97.33609,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,632.0,,581.0,51.0,NO,NO,YES,2015-11-05 17:52:00,2015-11-07 16:05:00,0.0
2015-11-05 18:00:00,"ONEOK NGL PIPELINE, LLC",ARBUCKLE PIPELINE - ENTERPRISE-TARGA DELIVERY,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,MT. BELVIEU,CHAMBERS,TX,29.86,-94.9017,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.1,0.0,0.0,0.1,YES,NO,NO,,,0.0
2015-11-06 03:25:00,ENTERPRISE CRUDE PIPELINE LLC,TX CITY TK FARM,ONSHORE,UNDERGROUND,CRUDE OIL,,,TEXAS CITY,GALVESTON,TX,29.345358,-94.93561,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.5,,0.5,0.0,NO,NO,NO,,,0.0
2015-11-06 13:23:00,ENTERPRISE PRODUCTS OPERATING LLC,ROCKY MOUNTAIN NORTHWEST LATERAL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,,UINTA,WY,41.39281106,-110.8225257,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.2,0.0,0.0,0.2,NO,NO,YES,2015-11-06 13:52:00,2015-11-23 11:17:00,0.0
2015-11-07 12:00:00,ENTERPRISE PRODUCTS OPERATING LLC,ROCKY MOUNTAIN NORTHWEST LATERAL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,,UINTA,WY,41.38284113,-110.82225101,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.2,0.0,0.0,0.2,NO,NO,NO,,,0.0
2015-11-09 08:00:00,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 2,ONSHORE,UNDERGROUND,CRUDE OIL,,,COHASSET,ITASCA,MN,47.261205,-93.591633,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.01,,0.01,0.0,NO,NO,NO,,,0.0
2015-11-09 15:30:00,"MAGELLAN PIPELINE COMPANY, LP",ROSEMOUNT STATION ,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,APPLE VALLEY,DAKOTA,MN,44.73368,-93.19464,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,10.8,,10.8,0.0,NO,NO,YES,2015-11-09 16:30:00,2015-11-12 14:50:00,0.0
2015-11-10 06:30:00,"FIELDWOOD ENERGY, LLC",,OFFSHORE,,CRUDE OIL,,,,,,29.605714,-92.901848,CORROSION,INTERNAL,0.02,,0.0,0.02,NO,NO,YES,2015-11-10 06:30:00,2015-11-11 10:30:00,0.0
2015-11-10 14:30:00,ENTERPRISE CRUDE PIPELINE LLC,ANAHUAC JUNCTION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,WEBSTER,HARRIS,TX,29.526883,-95.104507,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.5,,1.5,0.0,NO,NO,NO,,,0.0
2015-11-10 16:30:00,WEST TEXAS GULF PIPELINE CO,WORTHAM STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,WORTHAM,FREESTONE,TX,31.77691,-96.39599,INCORRECT OPERATION,OTHER INCORRECT OPERATION,1.0,,0.0,1.0,NO,NO,NO,,,0.0
2015-11-11 09:00:00,SUNOCO PIPELINE L.P.,TYE STATION,ONSHORE,TANK,CRUDE OIL,,,TYE,TAYLOR,TX,32.412292,-99.875123,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,30.0,,25.0,5.0,NO,NO,NO,,,0.0
2015-11-11 12:15:00,ENTERPRISE PRODUCTS OPERATING LLC,ROCKY MOUNTAIN NORTHWEST LATERAL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,Y-GRADE,,UINTA,WY,41.34767937,-110.82014826,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.2,0.0,0.0,0.2,NO,NO,NO,,,0.0
